Year,EventName,Driver,Team,QualifyingTime (s),PointsIndex,FinishingPosition
2023,Dutch Grand Prix,PIA,McLaren,71.938,0.09246575342465753,9
2023,Dutch Grand Prix,OCO,Alpine,82.11,0.11301369863013698,10
2023,Dutch Grand Prix,STR,Aston Martin,80.121,0.1404109589041096,11
2023,Dutch Grand Prix,HUL,Haas F1 Team,80.25,0.02054794520547945,12
2023,Dutch Grand Prix,LAW,AlphaTauri,83.42,0.0,13
2023,Dutch Grand Prix,BOT,Alfa Romeo,82.26,0.017123287671232876,14
2023,Dutch Grand Prix,TSU,AlphaTauri,80.23,0.010273972602739725,15
2023,Dutch Grand Prix,MAG,Haas F1 Team,82.192,0.00684931506849315,16
2023,Dutch Grand Prix,RUS,Mercedes,71.294,0.3150684931506849,17
2023,Dutch Grand Prix,ZHO,Alfa Romeo,82.067,0.0136986301369863,18
2023,Dutch Grand Prix,LEC,Ferrari,72.665,0.3013698630136986,19
2023,Dutch Grand Prix,SAR,Williams,76.748,0.0,20
2023,Italian Grand Prix,VER,Red Bull Racing,80.307,1.0,1
2023,Italian Grand Prix,PER,Red Bull Racing,80.688,0.5867507886435331,2
2023,Italian Grand Prix,SAI,Ferrari,80.294,0.2744479495268139,3
2023,Italian Grand Prix,LEC,Ferrari,80.361,0.277602523659306,4
2023,Italian Grand Prix,RUS,Mercedes,80.671,0.2902208201892745,5
2023,Italian Grand Prix,HAM,Mercedes,80.82,0.4794952681388013,6
2023,Italian Grand Prix,ALB,Williams,80.76,0.0473186119873817,7
2023,Italian Grand Prix,NOR,McLaren,80.979,0.22712933753943218,8
2023,Italian Grand Prix,ALO,Aston Martin,81.417,0.5078864353312302,9
2023,Italian Grand Prix,BOT,Alfa Romeo,81.94,0.015772870662460567,10
2023,Italian Grand Prix,LAW,AlphaTauri,81.758,0.0,11
2023,Italian Grand Prix,PIA,McLaren,80.785,0.0914826498422713,12
2023,Italian Grand Prix,SAR,Williams,81.93,0.0,13
2023,Italian Grand Prix,ZHO,Alfa Romeo,82.39,0.012618296529968454,14
2023,Italian Grand Prix,GAS,Alpine,82.545,0.09779179810725552,15
2023,Italian Grand Prix,STR,Aston Martin,82.86,0.12933753943217666,16
2023,Italian Grand Prix,HUL,Haas F1 Team,81.776,0.01892744479495268,17
2023,Italian Grand Prix,MAG,Haas F1 Team,82.592,0.006309148264984227,18
2023,Italian Grand Prix,OCO,Alpine,82.548,0.10725552050473186,19
2023,Italian Grand Prix,TSU,AlphaTauri,81.594,0.00946372239747634,20
2023,Singapore Grand Prix,SAI,Ferrari,90.984,0.2982456140350877,1
2023,Singapore Grand Prix,NOR,McLaren,91.27,0.2222222222222222,2
2023,Singapore Grand Prix,HAM,Mercedes,91.485,0.4678362573099415,3
2023,Singapore Grand Prix,LEC,Ferrari,91.063,0.29239766081871343,4
2023,Singapore Grand Prix,VER,Red Bull Racing,92.173,1.0,5
2023,Singapore Grand Prix,GAS,Alpine,92.274,0.09064327485380116,6
2023,Singapore Grand Prix,PIA,McLaren,92.902,0.0847953216374269,7
2023,Singapore Grand Prix,PER,Red Bull Racing,92.099,0.5964912280701754,8
2023,Singapore Grand Prix,LAW,AlphaTauri,92.166,0.0,9
2023,Singapore Grand Prix,MAG,Haas F1 Team,91.575,0.005847953216374269,10
2023,Singapore Grand Prix,ALB,Williams,92.668,0.06140350877192982,11
2023,Singapore Grand Prix,ZHO,Alfa Romeo,93.258,0.011695906432748537,12
2023,Singapore Grand Prix,HUL,Haas F1 Team,91.808,0.017543859649122806,13
2023,Singapore Grand Prix,SAR,Williams,93.252,0.0,14
2023,Singapore Grand Prix,ALO,Aston Martin,91.615,0.4766081871345029,15
2023,Singapore Grand Prix,RUS,Mercedes,91.056,0.2982456140350877,16
2023,Singapore Grand Prix,BOT,Alfa Romeo,92.809,0.017543859649122806,17
2023,Singapore Grand Prix,OCO,Alpine,91.673,0.09941520467836257,18
2023,Singapore Grand Prix,TSU,AlphaTauri,91.991,0.008771929824561403,19
2023,Japanese Grand Prix,VER,Red Bull Racing,88.877,1.0,1
2023,Japanese Grand Prix,NOR,McLaren,89.493,0.26704545454545453,2
2023,Japanese Grand Prix,PIA,McLaren,89.458,0.09943181818181818,3
2023,Japanese Grand Prix,LEC,Ferrari,89.542,0.3181818181818182,4
2023,Japanese Grand Prix,HAM,Mercedes,89.908,0.5,5
2023,Japanese Grand Prix,SAI,Ferrari,89.85,0.36079545454545453,6
2023,Japanese Grand Prix,RUS,Mercedes,90.219,0.2897727272727273,7
2023,Japanese Grand Prix,ALO,Aston Martin,90.465,0.4630681818181818,8
2023,Japanese Grand Prix,OCO,Alpine,90.586,0.09659090909090909,9
2023,Japanese Grand Prix,GAS,Alpine,90.509,0.11079545454545454,10
2023,Japanese Grand Prix,LAW,AlphaTauri,90.425,0.005681818181818182,11
2023,Japanese Grand Prix,TSU,AlphaTauri,90.204,0.008522727272727272,12
2023,Japanese Grand Prix,ZHO,Alfa Romeo,91.398,0.011363636363636364,13
2023,Japanese Grand Prix,HUL,Haas F1 Team,91.299,0.017045454545454544,14
2023,Japanese Grand Prix,MAG,Haas F1 Team,90.665,0.008522727272727272,15
2023,Japanese Grand Prix,ALB,Williams,90.537,0.05965909090909091,16
2023,Japanese Grand Prix,SAR,Williams,90.27973684210527,0.0,17
2023,Japanese Grand Prix,STR,Aston Martin,91.181,0.11647727272727272,18
2023,Japanese Grand Prix,PER,Red Bull Racing,89.65,0.5909090909090909,19
2023,Japanese Grand Prix,BOT,Alfa Romeo,91.049,0.017045454545454544,20
2023,Qatar Grand Prix,VER,Red Bull Racing,83.778,1.0,1
2023,Qatar Grand Prix,PIA,McLaren,84.54,0.13227513227513227,2
2023,Qatar Grand Prix,NOR,McLaren,84.685,0.2962962962962963,3
2023,Qatar Grand Prix,RUS,Mercedes,84.219,0.2857142857142857,4
2023,Qatar Grand Prix,LEC,Ferrari,84.424,0.328042328042328,5
2023,Qatar Grand Prix,ALO,Aston Martin,84.369,0.4417989417989418,6
2023,Qatar Grand Prix,OCO,Alpine,84.763,0.09523809523809523,7
2023,Qatar Grand Prix,BOT,Alfa Romeo,85.058,0.015873015873015872,8
2023,Qatar Grand Prix,ZHO,Alfa Romeo,87.432,0.010582010582010581,9
2023,Qatar Grand Prix,PER,Red Bull Racing,85.462,0.5502645502645502,10
2023,Qatar Grand Prix,STR,Aston Martin,86.345,0.10846560846560846,11
2023,Qatar Grand Prix,GAS,Alpine,84.553,0.10582010582010581,12
2023,Qatar Grand Prix,ALB,Williams,85.707,0.05555555555555555,13
2023,Qatar Grand Prix,MAG,Haas F1 Team,87.046,0.007936507936507936,14
2023,Qatar Grand Prix,TSU,AlphaTauri,85.301,0.007936507936507936,15
2023,Qatar Grand Prix,HUL,Haas F1 Team,85.783,0.015873015873015872,16
2023,Qatar Grand Prix,LAW,AlphaTauri,86.635,0.005291005291005291,17
2023,Qatar Grand Prix,SAR,Williams,86.21,0.0,18
2023,Qatar Grand Prix,HAM,Mercedes,84.305,0.49206349206349204,19
2023,Qatar Grand Prix,SAI,Ferrari,85.328,0.35714285714285715,20
2023,United States Grand Prix,VER,Red Bull Racing,95.008,1.0,1
2023,United States Grand Prix,NOR,McLaren,94.853,0.31435643564356436,2
2023,United States Grand Prix,SAI,Ferrari,94.945,0.3341584158415842,3
2023,United States Grand Prix,PER,Red Bull Racing,95.173,0.5173267326732673,4
2023,United States Grand Prix,RUS,Mercedes,95.079,0.297029702970297,5
2023,United States Grand Prix,GAS,Alpine,95.089,0.09900990099009901,6
2023,United States Grand Prix,STR,Aston Martin,96.589,0.10148514851485149,7
2023,United States Grand Prix,TSU,AlphaTauri,95.697,0.007425742574257425,8
2023,United States Grand Prix,ALB,Williams,96.315,0.05198019801980198,9
2023,United States Grand Prix,SAR,Williams,96.827,0.0,10
2023,United States Grand Prix,HUL,Haas F1 Team,96.235,0.01485148514851485,11
2023,United States Grand Prix,BOT,Alfa Romeo,95.858,0.024752475247524754,12
2023,United States Grand Prix,ZHO,Alfa Romeo,95.698,0.01485148514851485,13
2023,United States Grand Prix,MAG,Haas F1 Team,95.88,0.007425742574257425,14
2023,United States Grand Prix,RIC,AlphaTauri,95.974,0.0,15
2023,United States Grand Prix,ALO,Aston Martin,96.268,0.43316831683168316,16
2023,United States Grand Prix,PIA,McLaren,95.467,0.16831683168316833,17
2023,United States Grand Prix,OCO,Alpine,95.154,0.10396039603960396,18
2023,United States Grand Prix,HAM,Mercedes,94.862,0.4603960396039604,19
2023,United States Grand Prix,LEC,Ferrari,94.723,0.3316831683168317,20
2023,Mexico City Grand Prix,VER,Red Bull Racing,77.263,1.0,1
2023,Mexico City Grand Prix,HAM,Mercedes,77.454,0.43356643356643354,2
2023,Mexico City Grand Prix,LEC,Ferrari,77.166,0.3123543123543124,3
2023,Mexico City Grand Prix,SAI,Ferrari,77.233,0.34965034965034963,4
2023,Mexico City Grand Prix,NOR,McLaren,81.554,0.337995337995338,5
2023,Mexico City Grand Prix,RUS,Mercedes,77.673,0.30303030303030304,6
2023,Mexico City Grand Prix,RIC,AlphaTauri,77.382,0.0,7
2023,Mexico City Grand Prix,PIA,McLaren,77.623,0.1585081585081585,8
2023,Mexico City Grand Prix,ALB,Williams,78.828,0.053613053613053616,9
2023,Mexico City Grand Prix,OCO,Alpine,79.08,0.0979020979020979,10
2023,Mexico City Grand Prix,GAS,Alpine,78.521,0.11188811188811189,11
2023,Mexico City Grand Prix,TSU,AlphaTauri,78.89,0.018648018648018648,12
2023,Mexico City Grand Prix,HUL,Haas F1 Team,78.524,0.013986013986013986,13
2023,Mexico City Grand Prix,ZHO,Alfa Romeo,78.05,0.013986013986013986,14
2023,Mexico City Grand Prix,BOT,Alfa Romeo,78.016,0.023310023310023312,15
2023,Mexico City Grand Prix,SAR,Williams,78.30568421052632,0.002331002331002331,16
2023,Mexico City Grand Prix,STR,Aston Martin,79.227,0.10955710955710955,17
2023,Mexico City Grand Prix,ALO,Aston Martin,78.738,0.40792540792540793,18
2023,Mexico City Grand Prix,MAG,Haas F1 Team,79.163,0.006993006993006993,19
2023,Mexico City Grand Prix,PER,Red Bull Racing,77.423,0.5151515151515151,20
2023,São Paulo Grand Prix,VER,Red Bull Racing,70.162,1.0,1
2023,São Paulo Grand Prix,NOR,McLaren,70.021,0.34140969162995594,2
2023,São Paulo Grand Prix,ALO,Aston Martin,70.237,0.3854625550660793,3
2023,São Paulo Grand Prix,PER,Red Bull Racing,70.219,0.486784140969163,4
2023,São Paulo Grand Prix,STR,Aston Martin,70.375,0.10352422907488987,5
2023,São Paulo Grand Prix,SAI,Ferrari,70.254,0.3568281938325991,6
2023,São Paulo Grand Prix,GAS,Alpine,70.567,0.10572687224669604,7
2023,São Paulo Grand Prix,HAM,Mercedes,70.266,0.45154185022026433,8
2023,São Paulo Grand Prix,TSU,AlphaTauri,70.837,0.01762114537444934,9
2023,São Paulo Grand Prix,OCO,Alpine,70.562,0.0947136563876652,10
2023,São Paulo Grand Prix,SAR,Williams,71.035,0.0022026431718061676,11
2023,São Paulo Grand Prix,HUL,Haas F1 Team,70.475,0.013215859030837005,12
2023,São Paulo Grand Prix,RIC,AlphaTauri,70.843,0.013215859030837005,13
2023,São Paulo Grand Prix,PIA,McLaren,70.33,0.15859030837004406,14
2023,São Paulo Grand Prix,RUS,Mercedes,70.316,0.3039647577092511,15
2023,São Paulo Grand Prix,BOT,Alfa Romeo,70.955,0.022026431718061675,16
2023,São Paulo Grand Prix,ZHO,Alfa Romeo,71.275,0.013215859030837005,17
2023,São Paulo Grand Prix,MAG,Haas F1 Team,70.602,0.006607929515418502,18
2023,São Paulo Grand Prix,ALB,Williams,70.621,0.05506607929515418,19
2023,São Paulo Grand Prix,LEC,Ferrari,70.303,0.32819383259911894,20
2023,Las Vegas Grand Prix,VER,Red Bull Racing,93.104,1.0,1
2023,Las Vegas Grand Prix,LEC,Ferrari,92.726,0.31106471816283926,2
2023,Las Vegas Grand Prix,PER,Red Bull Racing,93.855,0.48643006263048016,3
2023,Las Vegas Grand Prix,OCO,Alpine,94.834,0.0918580375782881,4
2023,Las Vegas Grand Prix,STR,Aston Martin,94.199,0.11899791231732777,5
2023,Las Vegas Grand Prix,SAI,Ferrari,92.77,0.35490605427974947,6
2023,Las Vegas Grand Prix,HAM,Mercedes,93.837,0.4363256784968685,7
2023,Las Vegas Grand Prix,RUS,Mercedes,93.112,0.2881002087682672,8
2023,Las Vegas Grand Prix,ALO,Aston Martin,93.555,0.3966597077244259,9
2023,Las Vegas Grand Prix,PIA,McLaren,94.85,0.15031315240083507,10
2023,Las Vegas Grand Prix,GAS,Alpine,93.239,0.1127348643006263,11
2023,Las Vegas Grand Prix,ALB,Williams,93.323,0.05219206680584551,12
2023,Las Vegas Grand Prix,MAG,Haas F1 Team,93.537,0.006263048016701462,13
2023,Las Vegas Grand Prix,RIC,AlphaTauri,94.308,0.012526096033402923,14
2023,Las Vegas Grand Prix,ZHO,Alfa Romeo,94.849,0.012526096033402923,15
2023,Las Vegas Grand Prix,SAR,Williams,93.513,0.0020876826722338203,16
2023,Las Vegas Grand Prix,BOT,Alfa Romeo,93.525,0.020876826722338204,17
2023,Las Vegas Grand Prix,TSU,AlphaTauri,96.447,0.020876826722338204,18
2023,Las Vegas Grand Prix,HUL,Haas F1 Team,93.979,0.012526096033402923,19
2023,Las Vegas Grand Prix,NOR,McLaren,94.703,0.36325678496868474,20
2023,Abu Dhabi Grand Prix,VER,Red Bull Racing,83.445,1.0,1
2023,Abu Dhabi Grand Prix,LEC,Ferrari,83.584,0.33134920634920634,2
2023,Abu Dhabi Grand Prix,RUS,Mercedes,83.788,0.28174603174603174,3
2023,Abu Dhabi Grand Prix,PER,Red Bull Racing,84.116,0.49206349206349204,4
2023,Abu Dhabi Grand Prix,NOR,McLaren,83.816,0.34523809523809523,5
2023,Abu Dhabi Grand Prix,PIA,McLaren,83.782,0.14682539682539683,6
2023,Abu Dhabi Grand Prix,ALO,Aston Martin,84.084,0.38095238095238093,7
2023,Abu Dhabi Grand Prix,TSU,AlphaTauri,83.968,0.01984126984126984,8
2023,Abu Dhabi Grand Prix,HAM,Mercedes,84.359,0.42658730158730157,9
2023,Abu Dhabi Grand Prix,STR,Aston Martin,84.405,0.13293650793650794,10
2023,Abu Dhabi Grand Prix,RIC,AlphaTauri,84.442,0.011904761904761904,11
2023,Abu Dhabi Grand Prix,OCO,Alpine,84.391,0.1111111111111111,12
2023,Abu Dhabi Grand Prix,GAS,Alpine,84.078,0.10714285714285714,13
2023,Abu Dhabi Grand Prix,ALB,Williams,84.298,0.0496031746031746,14
2023,Abu Dhabi Grand Prix,HUL,Haas F1 Team,84.108,0.011904761904761904,15
2023,Abu Dhabi Grand Prix,SAR,Williams,84.21647368421053,0.001984126984126984,16
2023,Abu Dhabi Grand Prix,ZHO,Alfa Romeo,85.159,0.011904761904761904,17
2023,Abu Dhabi Grand Prix,SAI,Ferrari,84.738,0.3531746031746032,18
2023,Abu Dhabi Grand Prix,BOT,Alfa Romeo,84.788,0.01984126984126984,19
2023,Abu Dhabi Grand Prix,MAG,Haas F1 Team,84.764,0.005952380952380952,20
2022,Bahrain Grand Prix,LEC,Ferrari,90.558,0.0,1
2022,Bahrain Grand Prix,SAI,Ferrari,90.687,0.0,2
2022,Bahrain Grand Prix,HAM,Mercedes,91.048,0.0,3
2022,Bahrain Grand Prix,RUS,Mercedes,91.252,0.0,4
2022,Bahrain Grand Prix,MAG,Haas F1 Team,91.461,0.0,5
2022,Bahrain Grand Prix,BOT,Alfa Romeo,91.56,0.0,6
2022,Bahrain Grand Prix,OCO,Alpine,91.782,0.0,7
2022,Bahrain Grand Prix,TSU,AlphaTauri,92.75,0.0,8
2022,Bahrain Grand Prix,ALO,Alpine,91.621,0.0,9
2022,Bahrain Grand Prix,ZHO,Alfa Romeo,92.493,0.0,10
2022,Bahrain Grand Prix,MSC,Haas F1 Team,91.998,0.0,11
2022,Bahrain Grand Prix,STR,Aston Martin,93.032,0.0,12
2022,Bahrain Grand Prix,ALB,Williams,92.664,0.0,13
2022,Bahrain Grand Prix,RIC,McLaren,92.945,0.0,14
2022,Bahrain Grand Prix,NOR,McLaren,92.008,0.0,15
2022,Bahrain Grand Prix,LAT,Williams,93.634,0.0,16
2022,Bahrain Grand Prix,HUL,Aston Martin,92.777,0.0,17
2022,Bahrain Grand Prix,PER,Red Bull Racing,90.921,0.0,18
2022,Bahrain Grand Prix,VER,Red Bull Racing,90.681,0.0,19
2022,Bahrain Grand Prix,GAS,AlphaTauri,91.635,0.0,20
2022,Saudi Arabian Grand Prix,VER,Red Bull Racing,88.461,0.0,1
2022,Saudi Arabian Grand Prix,LEC,Ferrari,88.225,1.0,2
2022,Saudi Arabian Grand Prix,SAI,Ferrari,88.402,0.6923076923076923,3
2022,Saudi Arabian Grand Prix,PER,Red Bull Racing,88.2,0.0,4
2022,Saudi Arabian Grand Prix,RUS,Mercedes,89.104,0.46153846153846156,5
2022,Saudi Arabian Grand Prix,OCO,Alpine,89.068,0.23076923076923078,6
2022,Saudi Arabian Grand Prix,NOR,McLaren,89.651,0.0,7
2022,Saudi Arabian Grand Prix,GAS,AlphaTauri,89.254,0.0,8
2022,Saudi Arabian Grand Prix,MAG,Haas F1 Team,89.546,0.38461538461538464,9
2022,Saudi Arabian Grand Prix,HAM,Mercedes,90.343,0.5769230769230769,10
2022,Saudi Arabian Grand Prix,ZHO,Alfa Romeo,89.819,0.038461538461538464,11
2022,Saudi Arabian Grand Prix,HUL,Aston Martin,90.543,0.0,12
2022,Saudi Arabian Grand Prix,STR,Aston Martin,90.256,0.0,13
2022,Saudi Arabian Grand Prix,ALB,Williams,90.492,0.0,14
2022,Saudi Arabian Grand Prix,BOT,Alfa Romeo,89.183,0.3076923076923077,15
2022,Saudi Arabian Grand Prix,ALO,Alpine,89.147,0.07692307692307693,16
2022,Saudi Arabian Grand Prix,RIC,McLaren,89.773,0.0,17
2022,Saudi Arabian Grand Prix,LAT,Williams,91.817,0.0,18
2022,Saudi Arabian Grand Prix,TSU,AlphaTauri,89.51577777777777,0.15384615384615385,19
2022,Australian Grand Prix,LEC,Ferrari,77.868,1.0,1
2022,Australian Grand Prix,PER,Red Bull Racing,78.24,0.26666666666666666,2
2022,Australian Grand Prix,RUS,Mercedes,78.933,0.4888888888888889,3
2022,Australian Grand Prix,HAM,Mercedes,78.825,0.35555555555555557,4
2022,Australian Grand Prix,NOR,McLaren,78.703,0.13333333333333333,5
2022,Australian Grand Prix,RIC,McLaren,79.032,0.0,6
2022,Australian Grand Prix,OCO,Alpine,79.061,0.3111111111111111,7
2022,Australian Grand Prix,BOT,Alfa Romeo,79.251,0.17777777777777778,8
2022,Australian Grand Prix,GAS,AlphaTauri,79.226,0.08888888888888889,9
2022,Australian Grand Prix,ALB,Williams,80.135,0.0,10
2022,Australian Grand Prix,ZHO,Alfa Romeo,79.91,0.022222222222222223,11
2022,Australian Grand Prix,STR,Aston Martin,79.31184210526317,0.0,12
2022,Australian Grand Prix,MSC,Haas F1 Team,80.104,0.0,13
2022,Australian Grand Prix,MAG,Haas F1 Team,80.254,0.26666666666666666,14
2022,Australian Grand Prix,TSU,AlphaTauri,79.424,0.08888888888888889,15
2022,Australian Grand Prix,LAT,Williams,81.372,0.0,16
2022,Australian Grand Prix,ALO,Alpine,78.815,0.044444444444444446,17
2022,Australian Grand Prix,VER,Red Bull Racing,78.154,0.5555555555555556,18
2022,Australian Grand Prix,VET,Aston Martin,81.149,0.0,19
2022,Australian Grand Prix,SAI,Ferrari,78.469,0.7333333333333333,20
2022,Emilia Romagna Grand Prix,VER,Red Bull Racing,78.793,0.352112676056338,1
2022,Emilia Romagna Grand Prix,PER,Red Bull Racing,79.296,0.4225352112676056,2
2022,Emilia Romagna Grand Prix,NOR,McLaren,79.294,0.22535211267605634,3
2022,Emilia Romagna Grand Prix,RUS,Mercedes,80.383,0.5211267605633803,4
2022,Emilia Romagna Grand Prix,BOT,Alfa Romeo,80.192,0.16901408450704225,5
2022,Emilia Romagna Grand Prix,LEC,Ferrari,78.796,1.0,6
2022,Emilia Romagna Grand Prix,TSU,AlphaTauri,80.474,0.056338028169014086,7
2022,Emilia Romagna Grand Prix,VET,Aston Martin,79.957,0.0,8
2022,Emilia Romagna Grand Prix,MAG,Haas F1 Team,79.902,0.16901408450704225,9
2022,Emilia Romagna Grand Prix,STR,Aston Martin,80.342,0.0,10
2022,Emilia Romagna Grand Prix,ALB,Williams,80.0872105263158,0.014084507042253521,11
2022,Emilia Romagna Grand Prix,GAS,AlphaTauri,80.732,0.08450704225352113,12
2022,Emilia Romagna Grand Prix,HAM,Mercedes,80.47,0.39436619718309857,13
2022,Emilia Romagna Grand Prix,OCO,Alpine,82.338,0.28169014084507044,14
2022,Emilia Romagna Grand Prix,ZHO,Alfa Romeo,79.73,0.014084507042253521,15
2022,Emilia Romagna Grand Prix,LAT,Williams,81.971,0.0,16
2022,Emilia Romagna Grand Prix,MSC,Haas F1 Team,80.422,0.0,17
2022,Emilia Romagna Grand Prix,RIC,McLaren,79.98,0.11267605633802817,18
2022,Emilia Romagna Grand Prix,ALO,Alpine,79.595,0.028169014084507043,19
2022,Emilia Romagna Grand Prix,SAI,Ferrari,78.99,0.4647887323943662,20
2022,Miami Grand Prix,VER,Red Bull Racing,88.991,0.6455696202531646,1
2022,Miami Grand Prix,LEC,Ferrari,88.796,1.0,2
2022,Miami Grand Prix,SAI,Ferrari,88.986,0.4177215189873418,3
2022,Miami Grand Prix,PER,Red Bull Racing,89.036,0.6075949367088608,4
2022,Miami Grand Prix,RUS,Mercedes,90.173,0.620253164556962,5
2022,Miami Grand Prix,HAM,Mercedes,89.625,0.35443037974683544,6
2022,Miami Grand Prix,BOT,Alfa Romeo,89.475,0.27848101265822783,7
2022,Miami Grand Prix,OCO,Alpine,90.00142105263158,0.25316455696202533,8
2022,Miami Grand Prix,ALB,Williams,91.266,0.012658227848101266,9
2022,Miami Grand Prix,STR,Aston Martin,89.996,0.012658227848101266,10
2022,Miami Grand Prix,ALO,Alpine,90.16,0.02531645569620253,11
2022,Miami Grand Prix,TSU,AlphaTauri,89.932,0.12658227848101267,12
2022,Miami Grand Prix,RIC,McLaren,90.31,0.10126582278481013,13
2022,Miami Grand Prix,LAT,Williams,91.325,0.0,14
2022,Miami Grand Prix,MSC,Haas F1 Team,90.423,0.0,15
2022,Miami Grand Prix,MAG,Haas F1 Team,90.975,0.17721518987341772,16
2022,Miami Grand Prix,VET,Aston Martin,90.214,0.05063291139240506,17
2022,Miami Grand Prix,GAS,AlphaTauri,89.69,0.0759493670886076,18
2022,Miami Grand Prix,NOR,McLaren,89.634,0.3924050632911392,19
2022,Miami Grand Prix,ZHO,Alfa Romeo,91.02,0.012658227848101266,20
2022,Spanish Grand Prix,VER,Red Bull Racing,79.073,0.7938144329896907,1
2022,Spanish Grand Prix,PER,Red Bull Racing,79.42,0.6185567010309279,2
2022,Spanish Grand Prix,RUS,Mercedes,79.393,0.6082474226804123,3
2022,Spanish Grand Prix,SAI,Ferrari,79.166,0.4948453608247423,4
2022,Spanish Grand Prix,HAM,Mercedes,79.512,0.3711340206185567,5
2022,Spanish Grand Prix,BOT,Alfa Romeo,79.608,0.28865979381443296,6
2022,Spanish Grand Prix,OCO,Alpine,80.638,0.24742268041237114,7
2022,Spanish Grand Prix,NOR,McLaren,80.471,0.31958762886597936,8
2022,Spanish Grand Prix,ALO,Alpine,81.043,0.020618556701030927,9
2022,Spanish Grand Prix,TSU,AlphaTauri,80.639,0.10309278350515463,10
2022,Spanish Grand Prix,VET,Aston Martin,80.954,0.041237113402061855,11
2022,Spanish Grand Prix,RIC,McLaren,80.287,0.08247422680412371,12
2022,Spanish Grand Prix,GAS,AlphaTauri,80.719,0.061855670103092786,13
2022,Spanish Grand Prix,MSC,Haas F1 Team,80.368,0.0,14
2022,Spanish Grand Prix,STR,Aston Martin,81.418,0.020618556701030927,15
2022,Spanish Grand Prix,LAT,Williams,81.915,0.0,16
2022,Spanish Grand Prix,MAG,Haas F1 Team,79.682,0.14432989690721648,17
2022,Spanish Grand Prix,ALB,Williams,81.645,0.030927835051546393,18
2022,Spanish Grand Prix,ZHO,Alfa Romeo,80.476,0.010309278350515464,19
2022,Spanish Grand Prix,LEC,Ferrari,78.75,1.0,20
2022,Monaco Grand Prix,PER,Red Bull Racing,71.629,0.7745098039215687,1
2022,Monaco Grand Prix,SAI,Ferrari,71.601,0.5882352941176471,2
2022,Monaco Grand Prix,VER,Red Bull Racing,71.666,1.0,3
2022,Monaco Grand Prix,LEC,Ferrari,71.376,0.9509803921568627,4
2022,Monaco Grand Prix,RUS,Mercedes,72.112,0.7254901960784313,5
2022,Monaco Grand Prix,NOR,McLaren,71.849,0.3431372549019608,6
2022,Monaco Grand Prix,ALO,Alpine,72.247,0.0392156862745098,7
2022,Monaco Grand Prix,HAM,Mercedes,72.56,0.45098039215686275,8
2022,Monaco Grand Prix,BOT,Alfa Romeo,72.909,0.35294117647058826,9
2022,Monaco Grand Prix,VET,Aston Martin,72.613,0.0392156862745098,10
2022,Monaco Grand Prix,GAS,AlphaTauri,73.66,0.058823529411764705,11
2022,Monaco Grand Prix,OCO,Alpine,72.528,0.29411764705882354,12
2022,Monaco Grand Prix,RIC,McLaren,72.964,0.0784313725490196,13
2022,Monaco Grand Prix,STR,Aston Martin,73.678,0.0196078431372549,14
2022,Monaco Grand Prix,LAT,Williams,74.403,0.0,15
2022,Monaco Grand Prix,ZHO,Alfa Romeo,75.606,0.00980392156862745,16
2022,Monaco Grand Prix,TSU,AlphaTauri,72.797,0.10784313725490197,17
2022,Monaco Grand Prix,ALB,Williams,73.611,0.029411764705882353,18
2022,Monaco Grand Prix,MSC,Haas F1 Team,73.081,0.0,19
2022,Monaco Grand Prix,MAG,Haas F1 Team,72.921,0.13725490196078433,20
2022,Azerbaijan Grand Prix,VER,Red Bull Racing,101.706,1.0,1
2022,Azerbaijan Grand Prix,PER,Red Bull Racing,101.641,0.8888888888888888,2
2022,Azerbaijan Grand Prix,RUS,Mercedes,102.712,0.717948717948718,3
2022,Azerbaijan Grand Prix,HAM,Mercedes,102.924,0.42735042735042733,4
2022,Azerbaijan Grand Prix,GAS,AlphaTauri,102.845,0.05128205128205128,5
2022,Azerbaijan Grand Prix,VET,Aston Martin,103.091,0.042735042735042736,6
2022,Azerbaijan Grand Prix,ALO,Alpine,103.173,0.08547008547008547,7
2022,Azerbaijan Grand Prix,RIC,McLaren,103.574,0.06837606837606838,8
2022,Azerbaijan Grand Prix,NOR,McLaren,103.398,0.37606837606837606,9
2022,Azerbaijan Grand Prix,OCO,Alpine,103.585,0.2564102564102564,10
2022,Azerbaijan Grand Prix,BOT,Alfa Romeo,104.444,0.3247863247863248,11
2022,Azerbaijan Grand Prix,ALB,Williams,104.719,0.02564102564102564,12
2022,Azerbaijan Grand Prix,TSU,AlphaTauri,103.056,0.09401709401709402,13
2022,Azerbaijan Grand Prix,MSC,Haas F1 Team,105.775,0.0,14
2022,Azerbaijan Grand Prix,LAT,Williams,105.367,0.0,15
2022,Azerbaijan Grand Prix,STR,Aston Martin,105.371,0.017094017094017096,16
2022,Azerbaijan Grand Prix,MAG,Haas F1 Team,104.643,0.11965811965811966,17
2022,Azerbaijan Grand Prix,ZHO,Alfa Romeo,103.777,0.008547008547008548,18
2022,Azerbaijan Grand Prix,LEC,Ferrari,101.359,0.9316239316239316,19
2022,Azerbaijan Grand Prix,SAI,Ferrari,101.814,0.6666666666666666,20
2022,Canadian Grand Prix,VER,Red Bull Racing,81.299,1.0,1
2022,Canadian Grand Prix,SAI,Ferrari,82.096,0.5492957746478874,2
2022,Canadian Grand Prix,HAM,Mercedes,82.891,0.43661971830985913,3
